2025-10-14 13:59:38.267967,0.0,25.4,46.0
2025-10-14 14:00:49.684896,0.0,0.8,0.0
2025-10-14 14:01:49.918007,0.0,25.9,45.0
2025-10-14 14:02:50.501166,0.0,24.3,46.0
2025-10-14 19:48:02.004694,0.0,0.9,0.0
2025-10-14 19:49:02.277745,0.0,30.1,61.0
2025-10-14 19:50:02.381170,0.0,30.2,61.0
2025-10-14 19:51:02.472606,0.0,30.2,61.0
2025-10-14 20:06:41.334234,0.0,26.3,56.0
2025-10-14 21:30:09.778502,0.0,30.6,62.0
2025-10-14 21:31:09.883437,0.0,30.1,62.0
